accommodates,bathrooms,bedrooms,guests_included,host_listings_count,latitude,longitude,minimum_nights,number_of_reviews,distance_centre,instant_bookable,entire_home,private_room,shared_room,price
2,1.0,1.0,1,1.0,52.382480277,4.8724421962,3,8,1.8668790082265656,0,1,0,0,85.0
4,1.0,1.0,2,1.0,52.3844846919,4.8711619204000005,1,87,2.0057733772384947,0,1,0,0,188.0
1,1.0,1.0,1,1.0,52.3821278944,4.877979663,1,1,1.4912902622465425,1,0,0,1,46.0
2,1.0,1.0,1,1.0,52.369742014,4.8604673047,1,34,2.8441941082175277,0,0,1,0,65.0
4,1.0,2.0,1,1.0,52.351075309,4.8988177011000005,14,0,3.1244142696803205,0,1,0,0,139.0
4,1.0,1.0,1,2.0,52.3639190365,4.8745239334,2,0,2.394781407848637,0,1,0,0,250.0
4,2.0,2.0,1,1.0,52.3803288379,4.8912586473,4,5,0.5686462818155286,0,1,0,0,295.0
2,1.0,1.0,1,1.0,52.3463882316,4.8605575809,2,9,4.499405194586552,0,1,0,0,90.0
4,1.5,3.0,1,1.0,52.3502038473,4.8731805892,14,0,3.6807077467060463,0,1,0,0,275.0
2,1.0,1.0,1,1.0,52.3803785138,4.8509739469,2,6,3.289668795402143,0,1,0,0,90.0
4,2.0,2.0,1,47.0,52.3484708495,4.9389023778,2,4,4.338947820484201,1,1,0,0,159.0
2,1.0,1.0,1,1.0,52.3794142819,4.8768334314,2,0,1.5330935732866633,0,1,0,0,99.0
2,1.0,0.0,1,1.0,52.3758603737,4.843547653,5,4,3.80896053353717,0,1,0,0,65.0
2,1.0,1.0,1,2.0,52.3712059897,4.8894552124,3,14,1.115785587148717,0,1,0,0,199.0
6,2.0,2.0,2,3.0,52.3641443811,4.8767434976,7,128,2.272518573303212,0,1,0,0,285.0
1,1.0,1.0,1,1.0,52.3693269882,4.865940191,1,2,2.522577565437605,0,0,1,0,70.0
4,0.0,1.0,2,3.0,52.3763188793,4.890027581,1,7,0.7131871701787121,0,0,0,1,100.0
2,1.0,1.0,1,1.0,52.3703048873,4.8770603294,2,5,1.8105062838140225,0,1,0,0,150.0
2,1.0,1.0,1,1.0,52.3711098481,4.8635686474,1,9,2.593291515731708,0,0,1,0,60.0
4,1.0,3.0,3,2.0,52.4058930154,4.9324308784,5,1,3.716712704179738,0,1,0,0,105.0
2,1.0,1.0,1,7.0,52.3766847056,4.8751874836,3,9,1.667970904547601,0,0,1,0,79.0
2,1.0,1.0,1,2.0,52.370593597,4.88437368,2,2,1.3985031117678552,0,1,0,0,200.0
4,1.0,1.0,2,1.0,52.3655452644,4.8866957045,2,4,1.7450745595876924,1,1,0,0,280.0
2,1.0,1.0,1,1.0,52.3620713576,4.893261074,2,4,1.9477173201476212,0,0,1,0,99.0
2,1.0,1.0,1,1.0,52.3682657924,4.851393735,3,4,3.477698311725724,0,1,0,0,80.0
4,1.0,2.0,4,1.0,52.3918707807,4.933302596,5,30,2.695134904736592,0,1,0,0,150.0
2,1.0,1.0,1,1.0,52.39051254,4.8846771171,2,11,1.6077250019851232,1,1,0,0,115.0
2,1.0,1.0,2,1.0,52.3499490265,4.9004289462,4,25,3.250000935968446,0,1,0,0,84.0
4,2.0,4.0,1,1.0,52.354312814,4.8800650422,2,1,3.060793938001235,0,1,0,0,300.0
4,1.0,1.0,1,16.0,52.3735895023,4.9005256538,3,3,0.6266603133046393,1,1,0,0,150.0
4,1.0,1.0,1,1.0,52.3754339137,4.8504808301,7,1,3.346763779910161,0,1,0,0,90.0
2,1.0,1.0,1,34.0,52.3578541434,4.903221528,2,5,2.384747665880349,1,1,0,0,79.0
4,1.0,2.0,3,1.0,52.3515077234,4.8900372619,2,3,3.1414329996414927,0,1,0,0,250.0
2,1.0,1.0,1,2.0,52.3715450443,4.8586481354,2,0,2.8941818966576167,0,0,1,0,75.0
4,1.0,2.0,1,1.0,52.3793430131,4.8414644927,4,2,3.932154988349759,1,1,0,0,93.0
2,1.0,1.0,2,1.0,52.3565516075,4.8960436487,4,6,2.5260606371065304,0,1,0,0,68.0
4,1.0,1.0,1,1.0,52.3613863343,4.8586167551,3,8,3.4032423938571696,1,1,0,0,104.0
4,1.0,1.0,2,2.0,52.3753356297,4.8965547061,1,44,0.4705661210912745,0,1,0,0,117.0
3,1.0,2.0,1,1.0,52.3627635111,4.8527914088,2,6,3.653056976556072,0,1,0,0,99.0
3,1.0,2.0,2,1.0,52.3782140764,4.8004337352,3,12,6.716369999751774,0,1,0,0,105.0
2,1.0,1.0,1,1.0,52.3710695657,4.8977101032,3,1,0.9097947466355654,1,1,0,0,130.0
2,1.5,1.0,1,1.0,52.3543626704,4.8899687465,1,1,2.8325536199926638,0,0,1,0,75.0
2,1.0,1.0,1,2.0,52.372119596,4.8909816918,2,3,0.9724747143073764,1,0,1,0,120.0
4,1.0,1.0,2,1.0,52.3629722838,4.8612030867,1,45,3.158243269957794,0,1,0,0,130.0
4,1.5,3.0,2,16.0,52.3437355086,4.9042856635,1,7,3.953523442854568,0,1,0,0,145.0
2,1.0,1.0,1,1.0,52.3674943716,4.8806881181,3,1,1.8181837874027185,0,1,0,0,150.0
2,1.0,1.0,4,1.0,52.3620599149,4.8527466635,2,5,3.6953684815886536,1,1,0,0,100.0
2,1.0,1.0,1,1.0,52.3609242837,4.8648075238,1,0,3.104522032835451,0,0,1,0,80.0
4,1.0,4.0,1,1.0,52.3244472755,4.8730102061,7,1,6.342017516048699,0,1,0,0,80.0
2,1.0,0.0,1,9.0,52.3694898864,4.8940490588,2,5,1.137980104344374,1,1,0,0,85.0
2,1.0,1.0,1,1.0,52.3635588775,4.9282099248,1,3,2.6132851788034945,0,1,0,0,80.0
2,1.0,1.0,1,1.0,52.3509996821,4.8938814231,2,2,3.1550944354566286,0,1,0,0,150.0
3,1.0,2.0,2,1.0,52.4090255069,4.9010302962,1,2,3.3173584169532675,0,1,0,0,110.0
2,1.0,0.0,1,1.0,52.3764794545,4.8774547845,3,2,1.5208925667886397,1,1,0,0,120.0
2,1.0,1.0,2,1.0,52.3784388968,4.8827696517,3,6,1.133292191928891,1,1,0,0,163.0
2,1.0,1.0,1,1.0,52.363960803,4.8846566215,2,14,1.9668334712719813,0,1,0,0,250.0
2,1.0,1.0,1,1.0,52.3762679655,4.8787019325,3,0,1.4431694791877985,0,1,0,0,109.0
2,1.0,1.0,2,1.0,52.3568547917,4.897108428,2,17,2.486889571513488,0,1,0,0,108.0
3,1.0,1.0,2,1.0,52.3520186931,4.8538765293,2,1,4.321014347072632,0,1,0,0,130.0
2,1.0,1.0,1,1.0,52.3675257872,4.8579370603,3,6,3.099119193127976,0,1,0,0,89.0
2,1.5,1.0,1,1.0,52.3579105506,4.9036969002,1,0,2.382219543037262,0,1,0,0,200.0
2,1.0,1.0,1,3.0,52.3556217181,4.8937789868,3,3,2.6468472612777063,0,0,1,0,105.0
3,1.0,1.0,1,1.0,52.3852905321,4.8885617934,2,6,1.0016361299478804,0,1,0,0,100.0
4,4.0,6.0,4,1.0,52.3634094371,4.8750732521,5,9,2.409529560410612,0,1,0,0,319.0
4,1.0,1.0,1,3.0,52.3776821829,4.8490961268,2,0,3.418598631139284,1,1,0,0,150.0
4,1.0,2.0,1,1.0,52.349870587,4.9019885073000005,2,3,3.2626308004256668,0,1,0,0,150.0
2,1.0,0.0,1,1.0,52.3222598908,4.9556543435,1,4,7.388227150215247,0,1,0,0,55.0
2,1.0,1.0,1,1.0,52.3765240604,4.8920602943,2,16,0.5811218350674262,1,0,1,0,100.0
4,2.0,4.0,2,1.0,52.3832271221,4.8924839961,2,7,0.6507051512069157,0,1,0,0,220.0
2,1.5,1.0,1,1.0,52.3539805125,4.8399561939,2,15,4.912560430943204,1,0,1,0,60.0
3,1.0,0.0,2,6.0,52.3390862847,4.9180293686,1,0,4.631713782994037,1,1,0,0,62.0
2,1.5,1.0,1,1.0,52.383764358,4.9149229008,1,50,1.1673694789157572,1,0,1,0,120.0
6,1.0,4.0,4,1.0,52.3509706309,4.8570127136,1,15,4.256511080861361,0,1,0,0,260.0
2,1.0,1.0,1,1.0,52.341455218,4.893217666,3,18,4.2143180759464345,1,1,0,0,130.0
2,1.0,1.0,1,1.0,52.3543271295,4.8462429647,1,4,4.545084097679061,0,0,1,0,37.0
2,1.0,1.0,2,1.0,52.371172529,4.8628291034,2,12,2.6380553212745297,0,1,0,0,130.0
2,1.0,1.0,1,2.0,52.3786946235,4.8490543206000005,1,63,3.4177337226237023,0,0,1,0,75.0
2,1.0,0.0,1,2.0,52.3687603871,4.9176567639,3,1,1.6946645563598182,1,1,0,0,135.0
2,1.5,1.0,1,1.0,52.3656050809,4.8049296857,1,0,6.586732130907227,0,0,1,0,60.0
2,1.0,1.0,1,1.0,52.3792132772,4.8702540122,2,2,1.979205478271283,0,1,0,0,125.0
2,1.0,1.0,1,2.0,52.376473395,4.8603296479,1,2,2.6696102096361627,0,0,1,0,80.0
2,1.0,1.0,1,1.0,52.3655005201,4.859851449,2,0,3.0861845060128186,1,1,0,0,199.0
2,1.0,1.0,1,1.0,52.3763166539,4.8614739003,2,5,2.594590172073418,0,1,0,0,77.0
4,1.5,2.0,1,1.0,52.3744215187,4.8979194053,2,9,0.539619651985744,0,1,0,0,265.0
4,1.0,2.0,1,1.0,52.3511227218,4.8536792908,2,1,4.40061665057562,0,1,0,0,110.0
4,1.0,2.0,1,1.0,52.3936322838,4.9160324042,2,9,1.960574825245914,0,1,0,0,90.0
3,1.5,2.0,1,1.0,52.3694230155,4.8504561774,3,2,3.495292912454443,0,1,0,0,100.0
4,2.0,2.0,1,1.0,52.3733077628,4.8802769155,14,4,1.4544942249150816,0,1,0,0,175.0
2,1.0,1.0,1,1.0,52.3637592593,4.9336011439,2,9,2.883497069341114,0,1,0,0,90.0
3,1.5,1.0,2,1.0,52.3735825409,4.9439345826,2,14,3.082679788841637,0,1,0,0,134.0
2,1.0,1.0,1,1.0,52.3743619961,4.8773269211,2,15,1.5925529695089478,0,1,0,0,98.0
4,1.0,1.0,1,16.0,52.3637712976,4.8853270081,2,2,1.9624066311773705,1,1,0,0,149.0
2,1.0,1.0,1,1.0,52.3581196646,4.9191479926,1,3,2.6965852756205906,0,1,0,0,90.0
2,1.0,1.0,1,1.0,52.3578516155,4.8880217142,2,19,2.4942900343318017,0,1,0,0,159.0
2,1.0,1.0,1,1.0,52.3617049356,4.8672727552,2,0,2.921554393927527,0,0,1,0,75.0
4,1.0,1.0,2,3.0,52.3714611014,4.8981802943,3,2,0.8629450586508935,0,1,0,0,185.0
2,1.0,1.0,1,2.0,52.3795516365,4.885678533,1,82,0.9337568357617948,0,0,1,0,140.0
2,1.0,1.0,2,15.0,52.4132444461,4.9461528596,2,28,4.935466881813496,0,0,1,0,72.0
3,1.0,1.0,2,2.0,52.3616426228,4.8736430991,2,135,2.6197672949960427,0,1,0,0,97.0
2,1.0,1.0,1,2.0,52.3671431298,4.8819401413,2,1,1.7888462257540465,1,1,0,0,175.0
2,1.0,1.0,1,1.0,52.380106052,4.8559478821,2,5,2.9513815296235406,0,1,0,0,110.0
2,1.0,1.0,1,32.0,52.3883250874,4.8798477553,2,0,1.671843191335883,1,1,0,0,79.0
2,1.0,1.0,1,1.0,52.34541432,4.9101629358,2,1,3.823219262320342,0,1,0,0,69.0
4,1.0,1.0,2,1.0,52.3517136662,4.8889818413,1,9,3.134446633024774,0,1,0,0,180.0
2,1.0,0.0,1,2.0,52.3862687012,4.8877928213,1,0,1.1144998021882566,0,1,0,0,98.0
2,1.5,1.0,1,1.0,52.3606938713,4.9355592267,2,5,3.198871336221797,0,1,0,0,80.0
2,1.0,1.0,1,1.0,52.3716624781,4.893530191,2,1,0.927248967566281,0,0,1,0,100.0
2,1.0,1.0,1,4.0,52.3665092194,4.8937271652,3,0,1.4612141433401789,1,1,0,0,150.0
4,1.0,3.0,1,1.0,52.3875816436,4.8858284292,3,1,1.3118918803231456,0,1,0,0,250.0
2,1.0,0.0,1,1.0,52.3720657808,4.9308127369,2,37,2.271329941308509,0,1,0,0,75.0
2,1.0,1.0,1,1.0,52.3858634569,4.8862175881,5,0,1.1633547164573828,0,1,0,0,145.0
4,1.0,2.0,2,1.0,52.3777759722,4.9327450734,2,1,2.2653257939374867,1,1,0,0,100.0
2,1.0,1.0,1,1.0,52.3917847615,4.8724055491,6,14,2.3063052284899315,0,1,0,0,99.0
3,1.5,2.0,2,1.0,52.358751208,4.8873472858,2,17,2.41460903991518,0,0,1,0,170.0
2,1.0,1.0,2,1.0,52.2977400752,4.9840391435,1,5,10.720158259526158,0,0,1,0,25.0
4,1.0,3.0,1,1.0,52.3427247139,4.8241532169,3,2,6.520475635500529,1,1,0,0,225.0
3,1.0,1.0,1,1.0,52.3482979806,4.8607033767,1,42,4.32321636910073,0,1,0,0,168.0
2,1.0,1.0,1,1.0,52.3522433526,4.901634519,1,22,2.9980688865799974,0,1,0,0,95.0
3,1.0,1.0,2,1.0,52.3490692802,4.8614453446,3,4,4.224557296428472,0,1,0,0,119.0
3,1.5,2.0,2,1.0,52.3731183177,4.9065281458,14,6,0.8287941484796831,0,1,0,0,130.0
4,1.0,1.0,1,3.0,52.3494852803,4.7764703874,1,3,8.972954116845736,1,0,1,0,100.0
2,1.5,1.0,1,1.0,52.3672691584,4.8757405377000005,3,10,2.0827355921724524,0,1,0,0,199.0
2,1.0,1.0,1,1.0,52.3618160324,4.9265485196,2,3,2.666872416666757,0,1,0,0,150.0
4,1.0,2.0,2,1.0,52.3577117962,4.9067611719,3,16,2.4379286534598665,1,1,0,0,175.0
2,1.0,1.0,1,1.0,52.3637029092,4.9334284637,2,6,2.877827461502275,0,1,0,0,109.0
6,1.0,3.0,1,2.0,52.3444928061,4.9112663528,7,21,3.938382832463376,1,1,0,0,300.0
4,1.5,3.0,1,1.0,52.3524079477,4.9125020958,3,7,3.105401665954741,0,1,0,0,174.0
2,1.0,1.0,1,1.0,52.3597363602,4.8495332181,5,1,4.016799505725206,0,1,0,0,100.0
2,1.0,1.0,1,1.0,52.3652587803,4.9111727689,3,52,1.7409485062085797,0,1,0,0,150.0
2,1.0,1.0,1,1.0,52.3847540599,4.8804290893,2,38,1.429583946221713,0,0,1,0,105.0
5,2.0,2.0,2,1.0,52.3675736976,4.8405420731,2,20,4.198551760334716,1,1,0,0,159.0
2,1.5,1.0,1,1.0,52.3690184473,4.887495418,2,5,1.390335931882581,0,1,0,0,135.0
3,1.5,1.0,1,6.0,52.3786897981,4.9316891616,30,18,2.188929249651478,0,0,1,0,90.0
6,1.0,2.0,5,1.0,52.370979218,4.9096446985,2,23,1.1456142233998237,0,1,0,0,250.0
2,1.0,1.0,1,2.0,52.3797495966,4.847510305,2,4,3.5225389706627066,0,0,1,0,80.0
4,1.5,2.0,1,1.0,52.3466050812,4.8934612453,2,1,3.6434826692078417,0,1,0,0,100.0
3,1.5,2.0,2,1.0,52.3581540408,4.9108337841,2,1,2.4622251463056144,0,1,0,0,95.0
4,1.0,2.0,2,1.0,52.3703308666,4.8544796882,1,9,3.2044867261886503,0,1,0,0,127.0
2,1.0,2.0,1,1.0,52.3659023541,4.9384234719,7,0,3.0295696029171717,1,1,0,0,56.0
2,1.0,1.0,1,2.0,52.3645333119,4.8811861819,3,152,2.045633187032914,0,0,1,0,95.0
2,1.0,1.0,2,1.0,52.3904119453,4.88622055,2,15,1.5356492490159106,0,1,0,0,89.0
5,2.0,3.0,1,1.0,52.3726312815,4.9518302858,2,9,3.628665687275684,0,1,0,0,250.0
2,1.0,1.0,1,1.0,52.3684227025,4.852809242,3,2,3.381658217899814,0,1,0,0,95.0
2,1.0,1.0,1,1.0,52.3801981203,4.8871839893,2,0,0.8382936899133026,0,1,0,0,90.0
2,1.0,1.0,1,2.0,52.3673608111,4.8643169118,2,2,2.72081740501807,0,0,1,0,69.0
2,1.0,1.0,1,1.0,52.3639609037,4.877361319,2,1,2.259569774340317,0,1,0,0,140.0
2,1.0,1.0,1,1.0,52.3689184974,4.8652878555,3,5,2.582260065744266,0,1,0,0,200.0
4,1.0,2.0,1,1.0,52.362448724,4.8502804595,2,21,3.818509336103312,0,1,0,0,190.0
2,1.0,1.0,1,1.0,52.366927265,4.9007298465,3,13,1.36543304798205,0,1,0,0,139.0
2,1.0,2.0,1,1.0,52.3650490959,4.9300673702,4,2,2.605624540187165,0,1,0,0,140.0
2,1.0,1.0,1,1.0,52.3255502194,4.9630223437000005,1,0,7.359306324966504,1,0,1,0,75.0
2,1.0,1.0,1,1.0,52.3714475131,4.8497513975,2,7,3.4783437861568016,0,1,0,0,120.0
2,1.0,0.0,1,2.0,52.371306936,4.9030503923,2,0,0.9096609444253496,0,1,0,0,110.0
2,1.0,1.0,1,1.0,52.3715445377,4.9036537437,4,15,0.8964945788376225,0,1,0,0,110.0
2,2.0,1.0,1,1.0,52.3557231718,4.8808092713,1,0,2.8976384691343897,0,0,1,0,40.0
6,1.0,2.0,4,1.0,52.3463705827,4.8572987553,2,23,4.634066836929301,0,1,0,0,176.0
2,1.0,1.0,1,1.0,52.3782260582,4.8134110734,2,6,5.8361566373382665,0,0,1,0,34.0
2,1.0,1.0,1,1.0,52.38393031,4.8923712576,13,36,0.7119799822397348,0,1,0,0,100.0
2,1.5,1.0,1,1.0,52.3598920395,4.8939661531,1,116,2.1761972469379565,1,0,1,0,110.0
5,1.0,2.0,2,6.0,52.3859049512,4.8840158761,1,4,1.284621343980699,1,1,0,0,111.0
4,1.0,1.0,2,43.0,52.3729470452,4.9083475975,2,16,0.920343176884457,0,1,0,0,99.0
2,2.0,1.0,1,1.0,52.3173960026,4.9539792553,1,7,7.801494054732357,1,0,1,0,40.0
2,1.0,1.0,1,2.0,52.3754087647,4.9473203796,2,4,3.2757345867561263,0,0,1,0,135.0
5,1.0,1.0,4,1.0,52.3536153215,4.8793763345,3,2,3.1508762335516893,0,1,0,0,250.0
2,0.5,1.0,1,1.0,52.3631874565,4.8922392556,3,8,1.843904058785525,0,0,1,0,114.0
3,1.0,1.0,2,1.0,52.390134885,4.8863726505,2,40,1.5046578852220136,0,1,0,0,95.0
2,1.0,1.0,1,1.0,52.3653673791,4.920889992,1,6,2.116289918640144,0,1,0,0,120.0
3,1.0,1.0,2,2.0,52.4083126636,4.9048304104,3,37,3.25701638468611,0,1,0,0,95.0
2,1.0,1.0,1,1.0,52.3897554461,4.8799874776,1,4,1.7657651816661897,0,1,0,0,125.0
4,1.0,2.0,2,4.0,52.3659251296,4.8829088417,7,5,1.8517643297023687,1,0,1,0,95.0
4,1.0,2.0,2,1.0,52.3775522509,4.8750165655,2,11,1.666127313882677,0,1,0,0,132.0
4,1.0,0.0,1,1.0,52.3564581151,4.8913532695,3,2,2.584750887939103,0,1,0,0,139.0
2,1.0,0.0,1,2.0,52.3520963256,4.8917975284,2,0,3.0549086751676624,1,1,0,0,85.0
4,2.5,4.0,2,27.0,52.3708350059,4.8995063033,2,18,0.928352598620664,1,1,0,0,300.0
2,1.0,2.0,2,1.0,52.379107052,4.8522738593,4,115,3.1988934081347704,0,1,0,0,95.0
6,1.5,2.0,4,3.0,52.36355202,4.8783988903,3,14,2.2484801670358827,0,1,0,0,125.0
2,1.5,1.0,1,1.0,52.378400078,4.8859717673,2,14,0.9172069012594902,0,1,0,0,250.0
4,1.0,1.0,1,1.0,52.3627752549,4.9333823851,4,8,2.9381993901409227,0,1,0,0,109.0
4,1.5,1.0,1,15.0,52.3751300494,4.8996940745,1,19,0.4514042624414156,0,0,1,0,220.0
2,1.0,1.0,2,1.0,52.3580718169,4.858119443,2,97,3.655633989180111,0,0,1,0,89.0
5,1.0,3.0,4,1.0,52.39152972,4.9436385033,3,2,3.297100276814314,0,1,0,0,110.0
4,1.5,1.0,1,1.0,52.3518767363,4.8842265327,3,19,3.2056382346709458,0,1,0,0,140.0
2,1.0,1.0,1,1.0,52.3737147226,4.878541005,5,0,1.5421981935528422,0,1,0,0,175.0
4,1.0,2.0,2,1.0,52.3654219241,4.8780832425,3,2,2.1066989127311824,0,1,0,0,175.0
4,1.0,2.0,1,1.0,52.3719706217,4.884004965,3,4,1.3185596136741058,0,1,0,0,349.0
2,1.0,2.0,1,1.0,52.3569239331,4.9411263902,2,2,3.758389035267869,0,1,0,0,125.0
2,1.0,1.0,1,2.0,52.3821187738,4.8828952076,2,0,1.1679533959218285,0,0,1,0,100.0
4,1.0,0.0,2,1.0,52.3618818711,4.894467084,3,75,1.9525224562511168,0,0,1,0,140.0
4,1.0,2.0,4,1.0,52.3675979596,4.8811285258,3,2,1.7891082063946209,0,1,0,0,125.0
3,1.0,2.0,1,1.0,52.3616468145,4.8039024765,1,58,6.768214994325394,0,1,0,0,85.0
2,1.0,1.0,1,1.0,52.3639044913,4.8625659668,3,36,3.023348179811248,0,1,0,0,99.0
4,1.0,1.0,1,4.0,52.3726330007,4.901437602,1,2,0.7411446892049381,1,0,1,0,59.0
2,1.0,1.0,1,5.0,52.3643209363,4.8444890156,4,4,4.077340642089295,0,0,1,0,55.0
4,1.0,2.0,1,8.0,52.384792676,4.8706213561,3,0,2.0509788557145163,0,1,0,0,180.0
4,1.0,2.0,2,1.0,52.3640497372,4.9343128178,2,4,2.9036312656548406,0,1,0,0,170.0
2,1.0,0.0,1,1.0,52.3752381105,4.9026738556,1,34,0.4910734290131363,0,1,0,0,90.0
2,1.5,1.0,1,2.0,52.36271915,4.8878032199,2,24,1.9930036219466976,0,0,1,0,87.0
2,1.0,1.0,1,1.0,52.3476476887,4.8474628042,3,2,4.972060785856323,0,1,0,0,130.0
4,1.5,4.0,2,1.0,52.3737002713,4.8605426868,3,3,2.7077209656828605,0,1,0,0,230.0
4,1.5,2.0,2,4.0,52.3844121436,4.8850216231,2,15,1.1367449999346793,0,1,0,0,185.0
3,1.0,1.0,2,1.0,52.3812000928,4.8862422171,3,1,0.9221242082467384,0,1,0,0,70.0
4,1.5,2.0,2,1.0,52.3718142128,4.8751468838,4,7,1.8400182243950964,0,1,0,0,225.0
3,1.0,0.0,1,5.0,52.3581064915,4.9959132232000005,2,0,6.952967368481437,0,1,0,0,85.0
2,1.0,1.0,1,1.0,52.3644539961,4.8958429324,4,26,1.6554257208889036,0,1,0,0,124.0
4,1.0,1.0,1,1.0,52.3689341832,4.8724031611,3,13,2.158892383736605,0,1,0,0,250.0
2,1.0,1.0,1,1.0,52.3492272725,4.8787086924,1,0,3.614258691725736,0,0,1,0,100.0
5,1.5,2.0,4,1.0,52.3734341631,4.8902700071,3,0,0.8917373530740099,0,1,0,0,280.0
4,1.0,3.0,2,1.0,52.373091856,4.9435839661,7,0,3.070973336671325,1,1,0,0,99.0
4,1.0,1.0,1,8.0,52.3700506664,4.8932457822,3,10,1.0987779180825734,0,1,0,0,180.0
3,1.0,0.0,1,1.0,52.4057517009,4.9157429142,2,0,3.152245238930499,1,1,0,0,125.0
2,1.0,1.0,1,1.0,52.3548147934,4.9016949128,5,0,2.7129389646899056,1,0,1,0,99.0
2,1.0,0.0,2,1.0,52.3838478401,4.878311617,2,16,1.5232251594471913,0,1,0,0,85.0
2,1.0,1.0,1,1.0,52.3766433994,4.942826331,1,0,2.957342467543311,0,1,0,0,89.0
2,1.0,1.0,1,1.0,52.3491099031,4.9135717483,2,27,3.4775482840093224,1,1,0,0,90.0
4,2.0,3.0,4,2.0,52.3863974081,4.8888808178000005,3,8,1.0741279715723977,0,1,0,0,342.0
2,1.0,1.0,2,1.0,52.364051641,4.9434290484000005,1,5,3.4264241234899093,0,1,0,0,100.0
3,1.0,2.0,2,1.0,52.3870989224,4.9164249807,7,7,1.4495798595824902,0,1,0,0,85.0
4,1.0,0.0,1,1.0,52.3393117379,4.9184872448,5,0,4.616221526859018,1,1,0,0,99.0
2,1.0,1.0,2,1.0,52.3803189455,4.8868854803,5,19,0.860220874320041,0,1,0,0,95.0
2,1.0,1.0,1,1.0,52.3473707107,4.8609419087,2,8,4.395860903314475,0,1,0,0,105.0
4,1.0,2.0,1,1.0,52.3610408879,4.8631732246,2,10,3.1810177870622893,0,1,0,0,249.0
2,1.0,1.0,3,1.0,52.3516809877,4.9005603958,2,24,3.0577914795581798,0,1,0,0,129.0
2,1.0,3.0,2,1.0,52.3583559474,4.8762890442,3,11,2.797333580462556,0,1,0,0,180.0
2,1.5,1.0,1,1.0,52.3491074392,4.8418498899,2,0,5.142130627330836,1,0,1,0,59.0
2,1.0,1.0,1,1.0,52.3691802274,4.9426099658,3,16,3.133392885442917,0,1,0,0,79.0
4,1.0,2.0,2,2.0,52.368033378,4.8753907988,2,2,2.048611482505622,0,1,0,0,115.0
4,1.0,2.0,1,1.0,52.392832997,4.9412015473,2,0,3.2132488405368025,1,0,1,0,55.0
4,1.0,1.0,1,1.0,52.3391291144,4.9195703407,1,1,4.656748202301049,0,1,0,0,59.0
2,1.0,1.0,2,1.0,52.385120234,4.9175929708,2,33,1.3971620262115727,0,1,0,0,90.0
2,1.0,1.0,1,1.0,52.3761996231,4.8620700186,2,4,2.5561244590910146,0,1,0,0,125.0
2,1.0,1.0,1,1.0,52.3695345653,4.8795571921,4,11,1.7230365044010765,0,1,0,0,299.0
2,1.0,1.0,2,3.0,52.37870252,4.8924251905,1,217,0.4783025717829907,0,0,1,0,99.0
4,1.0,2.0,1,1.0,52.3749105536,4.8878893354,2,9,0.9160089691019524,0,1,0,0,300.0
2,1.0,1.0,1,1.0,52.3678538585,4.8551160758,2,0,3.2596718282289023,0,1,0,0,120.0
2,1.0,1.0,1,1.0,52.3634104155,4.874024586,3,8,2.458794717878378,0,1,0,0,99.0
5,1.0,2.0,5,1.0,52.3523346498,4.9371959315,2,27,3.9334492930635143,0,1,0,0,299.0
2,1.0,1.0,1,28.0,52.3748705328,4.8549398041,2,5,3.0560953055696625,0,1,0,0,79.0
1,1.0,1.0,1,1.0,52.3893217481,4.8865801068,4,11,1.4239474074185083,0,1,0,0,110.0
2,1.0,1.0,1,1.0,52.3649504248,4.9098380455,1,268,1.732654494468841,0,0,1,0,90.0
4,1.0,2.0,2,1.0,52.3625213641,4.8651790729,2,0,2.971720295034832,0,1,0,0,195.0
2,1.0,1.0,2,2.0,52.3638269704,4.8514531152,1,2,3.675596532302489,0,0,1,0,49.0
3,1.0,1.0,2,1.0,52.3785667884,4.927698466,2,239,1.9187670109472017,0,0,1,0,140.0
4,1.0,3.0,1,2.0,52.3772032615,4.944968836,2,1,3.0969737592426863,0,1,0,0,250.0
2,1.0,2.0,2,1.0,52.3691728493,4.919818363,2,4,1.7753583506752633,0,1,0,0,100.0
2,1.5,1.0,1,1.0,52.3220569566,4.9814096443,1,11,8.442260035543235,1,0,1,0,59.0
4,2.0,2.0,1,3.0,52.3866142783,4.9304397965,1,10,2.2593503060706577,0,1,0,0,70.0
4,1.0,2.0,2,1.0,52.371854032,4.9174610915,5,12,1.4698683760079476,0,1,0,0,189.0
2,1.0,1.0,2,1.0,52.3658162054,4.8672274205,1,25,2.642326466579723,0,1,0,0,100.0
2,1.0,1.0,1,1.0,52.3556365277,4.8907410068,2,25,2.682868077456704,1,1,0,0,128.0
4,1.0,2.0,1,1.0,52.3576026864,4.8943658024,2,56,2.4232762921843776,0,1,0,0,250.0
3,1.0,2.0,2,1.0,52.3628443104,4.8609600491,3,6,3.179903222773744,0,1,0,0,130.0
2,1.0,1.0,2,1.0,52.3504324183,4.8471921279,2,0,4.772520804368282,0,1,0,0,135.0
2,1.5,1.0,1,1.0,52.3273982025,4.8804969618000005,1,1,5.896996085414314,0,0,1,0,65.0
2,1.0,1.0,1,43.0,52.3622946653,4.8601246032,2,9,3.2613788996854445,0,1,0,0,85.0
5,1.0,3.0,1,1.0,52.3610733011,4.9282004615,3,11,2.804060723575001,0,1,0,0,200.0
2,1.0,1.0,2,1.0,52.3522733785,4.8524861841,3,17,4.369570764119255,1,0,1,0,79.0
